"gene","hgnc_symbol","n_disorders","disorders","degree","weighted_degree"
"ENSG00000125827","TMX4",2,"ASD;MDD",4478,5520
"ENSG00000125834","STK35",2,"ADHD;BD",3014,3247
"ENSG00000125841","NRSN2",4,"ASD;BD;MDD;SZ",4972,9048
"ENSG00000125844","RRBP1",2,"ADHD;MDD",4310,5200
"ENSG00000125845","BMP2",3,"ASD;MDD;OCD",4712,6841
"ENSG00000125850","OVOL2",2,"BD;MDD",4639,6215
"ENSG00000125863","MKKS",2,"MDD;OCD",4488,5405
"ENSG00000125877","ITPA",2,"BD;MDD",4639,6215
"ENSG00000125885","MCM8",2,"ADHD;MDD",4310,5200
"ENSG00000125968","ID1",2,"BD;SZ",2876,3528
"ENSG00000125970","RALY",2,"MDD;OCD",4488,5405
"ENSG00000126003","PLAGL2",3,"BD;MDD;SZ",4810,7612
"ENSG00000126217","MCF2L",2,"ASD;MDD",4478,5520
"ENSG00000126247","CAPNS1",2,"MDD;OCD",4488,5405
"ENSG00000126351","THRA",2,"BD;MDD",4639,6215
"ENSG00000126391","FRMD8",2,"BD;MDD",4639,6215
"ENSG00000126432","PRDX5",2,"MDD;SZ",4554,5481
"ENSG00000126457","PRMT1",2,"ADHD;MDD",4310,5200
"ENSG00000126458","RRAS",3,"BD;MDD;SZ",4810,7612
"ENSG00000126461","SCAF1",2,"ADHD;MDD",4310,5200
"ENSG00000126464","PRR12",2,"ADHD;MDD",4310,5200
"ENSG00000126500","FLRT1",2,"MDD;SZ",4554,5481
"ENSG00000126562","WNK4",2,"ADHD;MDD",4310,5200
"ENSG00000126581","BECN1",2,"ASD;OCD",2440,2757
"ENSG00000126603","GLIS2",2,"MDD;OCD",4488,5405
"ENSG00000126709","IFI6",4,"ASD;BD;MDD;SZ",4972,9048
"ENSG00000126733","DACH2",2,"MDD;OCD",4488,5405
"ENSG00000126749","EMG1",2,"ASD;MDD",4478,5520
"ENSG00000126767","ELK1",3,"ASD;BD;MDD",4878,7651
"ENSG00000126804","ZBTB1",2,"ADHD;MDD",4310,5200
"ENSG00000126822","PLEKHG3",3,"ASD;MDD;OCD",4712,6841
"ENSG00000126882","FAM78A",3,"BD;MDD;SZ",4810,7612
"ENSG00000126934","MAP2K2",2,"MDD;SZ",4554,5481
"ENSG00000127054","INTS11",2,"ADHD;MDD",4310,5200
"ENSG00000127080","IPPK",2,"BD;MDD",4639,6215
"ENSG00000127084","FGD3",3,"ADHD;MDD;SZ",4727,6597
"ENSG00000127184","COX7C",2,"MDD;OCD",4488,5405
"ENSG00000127191","TRAF2",2,"BD;SZ",2876,3528
"ENSG00000127220","ABHD8",2,"MDD;OCD",4488,5405
"ENSG00000127241","MASP1",3,"BD;MDD;OCD",4878,7536
"ENSG00000127311","HELB",2,"BD;MDD",4639,6215
"ENSG00000127314","RAP1B",2,"ASD;MDD",4478,5520
"ENSG00000127329","PTPRB",2,"BD;MDD",4639,6215
"ENSG00000127334","DYRK2",3,"ADHD;BD;MDD",4766,7331
"ENSG00000127419","TMEM175",2,"ASD;MDD",4478,5520
"ENSG00000127452","FBXL12",2,"MDD;OCD",4488,5405
"ENSG00000127472","PLA2G5",2,"MDD;SZ",4554,5481
"ENSG00000127511","SIN3B",2,"BD;MDD",4639,6215
"ENSG00000127527","EPS15L1",2,"MDD;OCD",4488,5405
"ENSG00000127528","KLF2",3,"BD;MDD;SZ",4810,7612
"ENSG00000127578","WFIKKN1",2,"BD;MDD",4639,6215
"ENSG00000127585","FBXL16",2,"MDD;OCD",4488,5405
"ENSG00000127586","CHTF18",2,"BD;MDD",4639,6215
"ENSG00000127663","KDM4B",2,"BD;MDD",4639,6215
"ENSG00000127824","TUBA4A",3,"ADHD;ASD;MDD",4624,6636
"ENSG00000127838","PNKD",2,"BD;MDD",4639,6215
"ENSG00000127870","RNF6",2,"ASD;OCD",2440,2757
"ENSG00000127884","ECHS1",2,"BD;MDD",4639,6215
"ENSG00000127914","AKAP9",2,"ADHD;MDD",4310,5200
"ENSG00000127920","GNG11",2,"MDD;SZ",4554,5481
"ENSG00000127922","SEM1",2,"ADHD;MDD",4310,5200
"ENSG00000127946","HIP1",2,"ADHD;MDD",4310,5200
"ENSG00000127951","FGL2",3,"BD;MDD;SZ",4810,7612
"ENSG00000128000","ZNF780B",2,"ADHD;MDD",4310,5200
"ENSG00000128059","PPAT",2,"MDD;SZ",4554,5481
"ENSG00000128203","ASPHD2",3,"ADHD;BD;MDD",4766,7331
"ENSG00000128266","GNAZ",2,"ASD;MDD",4478,5520
"ENSG00000128272","ATF4",2,"ADHD;BD",3014,3247
"ENSG00000128274","A4GALT",3,"BD;OCD;SZ",3682,4849
"ENSG00000128298","BAIAP2L2",2,"ASD;MDD",4478,5520
"ENSG00000128309","MPST",2,"ASD;MDD",4478,5520
"ENSG00000128482","RNF112",2,"MDD;SZ",4554,5481
"ENSG00000128512","DOCK4",3,"ADHD;MDD;OCD",4654,6521
"ENSG00000128536","CDHR3",2,"ASD;BD",3243,3567
"ENSG00000128564","VGF",3,"BD;OCD;SZ",3682,4849
"ENSG00000128567","PODXL",3,"ASD;BD;MDD",4878,7651
"ENSG00000128595","CALU",2,"BD;MDD",4639,6215
"ENSG00000128596","CCDC136",2,"ADHD;ASD",2382,2552
"ENSG00000128602","SMO",3,"ASD;MDD;OCD",4712,6841
"ENSG00000128604","IRF5",3,"ADHD;MDD;OCD",4654,6521
"ENSG00000128607","KLHDC10",2,"ADHD;ASD",2382,2552
"ENSG00000128683","GAD1",2,"OCD;SZ",2413,2718
"ENSG00000128789","PSMG2",2,"MDD;OCD",4488,5405
"ENSG00000128815","WDFY4",3,"ADHD;MDD;OCD",4654,6521
"ENSG00000128833","MYO5C",2,"MDD;OCD",4488,5405
"ENSG00000128944","KNSTRN",2,"BD;MDD",4639,6215
"ENSG00000128989","ARPP19",2,"ASD;OCD",2440,2757
"ENSG00000129009","ISLR",2,"ASD;MDD",4478,5520
"ENSG00000129028","THAP10",2,"BD;MDD",4639,6215
"ENSG00000129038","LOXL1",2,"MDD;OCD",4488,5405
"ENSG00000129116","PALLD",3,"ADHD;ASD;MDD",4624,6636
"ENSG00000129245","FXR2",2,"BD;MDD",4639,6215
"ENSG00000129295","DNAAF11",2,"ASD;MDD",4478,5520
"ENSG00000129450","SIGLEC9",2,"BD;MDD",4639,6215
"ENSG00000129518","EAPP",2,"ADHD;MDD",4310,5200
"ENSG00000129538","RNASE1",3,"ASD;BD;MDD",4878,7651
"ENSG00000129566","TEP1",2,"ADHD;ASD",2382,2552
"ENSG00000129636","ITFG1",4,"ASD;MDD;OCD;SZ",4950,8238
"ENSG00000129654","FOXJ1",3,"ASD;MDD;SZ",4826,6917
"ENSG00000129675","ARHGEF6",2,"ASD;MDD",4478,5520
"ENSG00000129691","ASH2L",2,"ASD;BD",3243,3567
"ENSG00000129757","CDKN1C",2,"ADHD;MDD",4310,5200
"ENSG00000129911","KLF16",2,"MDD;OCD",4488,5405
"ENSG00000129946","SHC2",2,"MDD;SZ",4554,5481
"ENSG00000129951","PLPPR3",2,"ASD;MDD",4478,5520
"ENSG00000129968","ABHD17A",2,"MDD;OCD",4488,5405
"ENSG00000129993","CBFA2T3",2,"ADHD;MDD",4310,5200
"ENSG00000130037","KCNA5",2,"ADHD;MDD",4310,5200
"ENSG00000130038","CRACR2A",2,"BD;MDD",4639,6215
"ENSG00000130045","NXNL2",3,"ASD;MDD;SZ",4826,6917
"ENSG00000130052","STARD8",3,"BD;MDD;SZ",4810,7612
"ENSG00000130066","SAT1",4,"ASD;MDD;OCD;SZ",4950,8238
"ENSG00000130147","SH3BP4",2,"ADHD;MDD",4310,5200
"ENSG00000130158","DOCK6",2,"MDD;SZ",4554,5481
"ENSG00000130164","LDLR",3,"MDD;OCD;SZ",4809,6802
"ENSG00000130165","ELOF1",3,"BD;MDD;OCD",4878,7536
"ENSG00000130175","PRKCSH",2,"ASD;MDD",4478,5520
"ENSG00000130177","CDC16",2,"BD;MDD",4639,6215
"ENSG00000130202","NECTIN2",4,"ASD;MDD;OCD;SZ",4950,8238
"ENSG00000130208","APOC1",3,"ASD;BD;MDD",4878,7651
"ENSG00000130222","GADD45G",4,"ASD;BD;MDD;SZ",4972,9048
"ENSG00000130224","LRCH2",2,"ASD;MDD",4478,5520
"ENSG00000130255","RPL36",2,"ASD;MDD",4478,5520
"ENSG00000130287","NCAN",2,"ADHD;BD",3014,3247
"ENSG00000130303","BST2",2,"ASD;SZ",2595,2833
"ENSG00000130307","USHBP1",2,"BD;MDD",4639,6215
"ENSG00000130309","COLGALT1",2,"ASD;BD",3243,3567
"ENSG00000130311","DDA1",2,"ADHD;MDD",4310,5200
"ENSG00000130363","RSPH3",2,"BD;MDD",4639,6215
"ENSG00000130475","FCHO1",3,"ASD;MDD;OCD",4712,6841
"ENSG00000130477","UNC13A",2,"MDD;OCD",4488,5405
"ENSG00000130479","MAP1S",3,"BD;MDD;SZ",4810,7612
"ENSG00000130508","PXDN",3,"ASD;MDD;OCD",4712,6841
"ENSG00000130511","SSBP4",3,"ADHD;MDD;OCD",4654,6521
"ENSG00000130522","JUND",4,"ADHD;MDD;OCD;SZ",4926,7918
"ENSG00000130540","SULT4A1",2,"MDD;OCD",4488,5405
"ENSG00000130560","UBAC1",2,"ADHD;MDD",4310,5200
"ENSG00000130589","HELZ2",5,"ASD;BD;MDD;OCD;SZ",5008,10369
"ENSG00000130600","H19",2,"MDD;SZ",4554,5481
"ENSG00000130684","ZNF337",2,"BD;MDD",4639,6215
"ENSG00000130699","TAF4",2,"ADHD;MDD",4310,5200
"ENSG00000130711","PRDM12",2,"MDD;SZ",4554,5481
"ENSG00000130714","POMT1",2,"ASD;MDD",4478,5520
"ENSG00000130720","FIBCD1",2,"ASD;OCD",2440,2757
"ENSG00000130726","TRIM28",2,"ADHD;MDD",4310,5200
"ENSG00000130758","MAP3K10",2,"MDD;OCD",4488,5405
"ENSG00000130766","SESN2",4,"ASD;BD;OCD;SZ",4429,6285
"ENSG00000130768","SMPDL3B",2,"ADHD;MDD",4310,5200
"ENSG00000130772","MED18",2,"MDD;SZ",4554,5481
"ENSG00000130816","DNMT1",2,"ADHD;MDD",4310,5200
"ENSG00000130921","MTRFR",2,"ADHD;BD",3014,3247
"ENSG00000130956","HABP4",2,"MDD;OCD",4488,5405
"ENSG00000130962","PRRG1",2,"ASD;BD",3243,3567
"ENSG00000130997","POLN",2,"BD;MDD",4639,6215
"ENSG00000131016","AKAP12",2,"ASD;BD",3243,3567
"ENSG00000131023","LATS1",2,"BD;MDD",4639,6215
"ENSG00000131094","C1QL1",4,"ASD;MDD;OCD;SZ",4950,8238
"ENSG00000131095","GFAP",2,"MDD;OCD",4488,5405
"ENSG00000131100","ATP6V1E1",2,"ASD;MDD",4478,5520
"ENSG00000131149","GSE1",2,"ADHD;MDD",4310,5200
"ENSG00000131153","GINS2",2,"BD;MDD",4639,6215
"ENSG00000131165","CHMP1A",2,"ADHD;MDD",4310,5200
"ENSG00000131269","ABCB7",2,"ASD;MDD",4478,5520
"ENSG00000131323","TRAF3",2,"BD;MDD",4639,6215
"ENSG00000131351","HAUS8",2,"ADHD;MDD",4310,5200
"ENSG00000131373","HACL1",2,"ASD;MDD",4478,5520
"ENSG00000131374","TBC1D5",3,"BD;MDD;SZ",4810,7612
"ENSG00000131378","RFTN1",2,"ASD;OCD",2440,2757
"ENSG00000131379","C3orf20",3,"BD;MDD;SZ",4810,7612
"ENSG00000131398","KCNC3",2,"ASD;MDD",4478,5520
"ENSG00000131408","NR1H2",2,"ADHD;MDD",4310,5200
"ENSG00000131435","PDLIM4",3,"BD;OCD;SZ",3682,4849
"ENSG00000131446","MGAT1",2,"BD;MDD",4639,6215
"ENSG00000131459","GFPT2",2,"ASD;MDD",4478,5520
"ENSG00000131469","RPL27",2,"MDD;OCD",4488,5405
"ENSG00000131471","AOC3",3,"BD;MDD;SZ",4810,7612
"ENSG00000131473","ACLY",2,"ASD;MDD",4478,5520
"ENSG00000131507","NDFIP1",2,"ADHD;MDD",4310,5200
"ENSG00000131584","ACAP3",3,"ADHD;MDD;SZ",4727,6597
"ENSG00000131652","THOC6",2,"BD;SZ",2876,3528
"ENSG00000131724","IL13RA1",3,"BD;MDD;OCD",4878,7536
"ENSG00000131732","ZCCHC9",2,"ASD;MDD",4478,5520
"ENSG00000131747","TOP2A",2,"BD;OCD",3117,3452
"ENSG00000131759","RARA",2,"ADHD;OCD",2281,2437
"ENSG00000131779","PEX11B",2,"ADHD;MDD",4310,5200
"ENSG00000131791","PRKAB2",4,"ASD;BD;MDD;SZ",4972,9048
"ENSG00000131844","MCCC2",2,"ADHD;BD",3014,3247
"ENSG00000131873","CHSY1",2,"BD;SZ",2876,3528
"ENSG00000131876","SNRPA1",2,"ASD;BD",3243,3567
"ENSG00000131941","RHPN2",3,"ASD;BD;SZ",3840,4964
"ENSG00000131943","C19orf12",2,"ASD;MDD",4478,5520
"ENSG00000131981","LGALS3",3,"ASD;OCD;SZ",3360,4154
"ENSG00000132002","DNAJB1",2,"BD;OCD",3117,3452
"ENSG00000132003","ZSWIM4",2,"ASD;MDD",4478,5520
"ENSG00000132005","RFX1",2,"ADHD;MDD",4310,5200
"ENSG00000132016","BRME1",3,"ASD;BD;MDD",4878,7651
"ENSG00000132024","CC2D1A",2,"ADHD;MDD",4310,5200
"ENSG00000132109","TRIM21",2,"ASD;MDD",4478,5520
"ENSG00000132155","RAF1",2,"BD;MDD",4639,6215
"ENSG00000132170","PPARG",2,"BD;MDD",4639,6215
"ENSG00000132205","EMILIN2",2,"BD;OCD",3117,3452
"ENSG00000132256","TRIM5",2,"ASD;BD",3243,3567
"ENSG00000132313","MRPL35",2,"ADHD;OCD",2281,2437
"ENSG00000132321","IQCA1",2,"MDD;OCD",4488,5405
"ENSG00000132329","RAMP1",4,"ADHD;ASD;MDD;SZ",4927,8033
"ENSG00000132341","RAN",2,"ADHD;MDD",4310,5200
"ENSG00000132356","PRKAA1",2,"ASD;MDD",4478,5520
"ENSG00000132359","RAP1GAP2",2,"ASD;MDD",4478,5520
"ENSG00000132376","INPP5K",2,"ADHD;MDD",4310,5200
"ENSG00000132432","SEC61G",2,"ADHD;MDD",4310,5200
"ENSG00000132434","LANCL2",2,"MDD;SZ",4554,5481
"ENSG00000132437","DDC",2,"BD;MDD",4639,6215
"ENSG00000132463","GRSF1",2,"BD;MDD",4639,6215
"ENSG00000132471","WBP2",2,"MDD;OCD",4488,5405
"ENSG00000132535","DLG4",2,"MDD;OCD",4488,5405
"ENSG00000132561","MATN2",2,"ASD;MDD",4478,5520
"ENSG00000132589","FLOT2",2,"MDD;OCD",4488,5405
"ENSG00000132613","MTSS2",2,"MDD;SZ",4554,5481
"ENSG00000132622","HSPA12B",2,"ASD;MDD",4478,5520
"ENSG00000132639","SNAP25",2,"ASD;OCD",2440,2757
"ENSG00000132640","BTBD3",2,"ADHD;MDD",4310,5200
"ENSG00000132680","KHDC4",2,"ASD;MDD",4478,5520
"ENSG00000132688","NES",2,"MDD;SZ",4554,5481
"ENSG00000132692","BCAN",2,"MDD;OCD",4488,5405
"ENSG00000132718","SYT11",3,"BD;MDD;OCD",4878,7536
"ENSG00000132744","ACY3",4,"ASD;BD;MDD;SZ",4972,9048
"ENSG00000132792","CTNNBL1",3,"ADHD;BD;MDD",4766,7331
"ENSG00000132823","OSER1",2,"ADHD;MDD",4310,5200
"ENSG00000132824","SERINC3",3,"ADHD;MDD;OCD",4654,6521
"ENSG00000132854","KANK4",3,"BD;MDD;SZ",4810,7612
"ENSG00000132872","SYT4",2,"MDD;OCD",4488,5405
"ENSG00000132881","CPLANE2",2,"ADHD;MDD",4310,5200
"ENSG00000132963","POMP",2,"ADHD;MDD",4310,5200
"ENSG00000132975","GPR12",3,"ASD;OCD;SZ",3360,4154
"ENSG00000133027","PEMT",2,"MDD;OCD",4488,5405
"ENSG00000133048","CHI3L1",4,"ASD;BD;OCD;SZ",4429,6285
"ENSG00000133067","LGR6",3,"ADHD;BD;SZ",3672,4644
"ENSG00000133069","TMCC2",2,"MDD;OCD",4488,5405
"ENSG00000133083","DCLK1",4,"ASD;MDD;OCD;SZ",4950,8238
"ENSG00000133131","MORC4",2,"ASD;MDD",4478,5520
"ENSG00000133250","ZNF414",2,"ADHD;MDD",4310,5200
"ENSG00000133265","HSPBP1",3,"BD;MDD;OCD",4878,7536
"ENSG00000133302","SLF1",3,"ADHD;MDD;SZ",4727,6597
"ENSG00000133313","CNDP2",2,"ASD;MDD",4478,5520
"ENSG00000133315","MACROD1",3,"BD;OCD;SZ",3682,4849
"ENSG00000133316","WDR74",2,"BD;SZ",2876,3528
"ENSG00000133321","PLAAT4",5,"ASD;BD;MDD;OCD;SZ",5008,10369
"ENSG00000133398","MED10",2,"ADHD;MDD",4310,5200
"ENSG00000133401","PDZD2",2,"MDD;OCD",4488,5405
"ENSG00000133424","LARGE1",2,"ASD;OCD",2440,2757
"ENSG00000133433","GSTT2B",2,"BD;MDD",4639,6215
"ENSG00000133466","C1QTNF6",2,"MDD;SZ",4554,5481
"ENSG00000133561","GIMAP6",3,"ADHD;BD;MDD",4766,7331
"ENSG00000133574","GIMAP4",3,"ADHD;BD;OCD",3877,4568
"ENSG00000133597","ADCK2",2,"ADHD;MDD",4310,5200
"ENSG00000133619","KRBA1",3,"ASD;BD;MDD",4878,7651
"ENSG00000133639","BTG1",2,"ASD;BD",3243,3567
"ENSG00000133641","RLIG1",2,"ASD;MDD",4478,5520
"ENSG00000133703","KRAS",3,"ADHD;MDD;SZ",4727,6597
"ENSG00000133789","SWAP70",2,"ASD;MDD",4478,5520
"ENSG00000133794","BMAL1",3,"BD;MDD;SZ",4810,7612
"ENSG00000133805","AMPD3",2,"ASD;MDD",4478,5520
"ENSG00000133808",NA,2,"BD;MDD",4639,6215
"ENSG00000133812","SBF2",2,"ASD;MDD",4478,5520
"ENSG00000133818","RRAS2",2,"BD;MDD",4639,6215
"ENSG00000134042","MRO",2,"BD;MDD",4639,6215
"ENSG00000134046","MBD2",2,"ADHD;OCD",2281,2437
"ENSG00000134058","CDK7",2,"ADHD;MDD",4310,5200
"ENSG00000134061","CD180",2,"ASD;BD",3243,3567
"ENSG00000134070","IRAK2",2,"ASD;MDD",4478,5520
"ENSG00000134107","BHLHE40",2,"ASD;OCD",2440,2757
"ENSG00000134146","DPH6",2,"ADHD;MDD",4310,5200
"ENSG00000134152","KATNBL1",2,"BD;MDD",4639,6215
"ENSG00000134153","EMC7",2,"BD;MDD",4639,6215
"ENSG00000134186","PRPF38B",3,"ADHD;ASD;MDD",4624,6636
"ENSG00000134243","SORT1",2,"ASD;MDD",4478,5520
"ENSG00000134324","LPIN1",2,"ASD;MDD",4478,5520
"ENSG00000134339","SAA2",2,"ADHD;MDD",4310,5200
"ENSG00000134352","IL6ST",2,"ASD;MDD",4478,5520
"ENSG00000134363","FST",2,"ASD;MDD",4478,5520
"ENSG00000134375","TIMM17A",3,"ADHD;ASD;MDD",4624,6636
"ENSG00000134419","RPS15A",2,"MDD;OCD",4488,5405
"ENSG00000134463","ECHDC3",2,"MDD;OCD",4488,5405
"ENSG00000134516","DOCK2",2,"OCD;SZ",2413,2718
"ENSG00000134531","EMP1",3,"ASD;BD;SZ",3840,4964
"ENSG00000134640","MTNR1B",2,"MDD;OCD",4488,5405
"ENSG00000134668","SPOCD1",2,"MDD;SZ",4554,5481
"ENSG00000134686","PHC2",2,"BD;OCD",3117,3452
"ENSG00000134717","BTF3L4",2,"ADHD;MDD",4310,5200
"ENSG00000134755","DSC2",4,"ASD;BD;OCD;SZ",4429,6285
"ENSG00000134769","DTNA",2,"BD;OCD",3117,3452
"ENSG00000134780","DAGLA",3,"ASD;MDD;OCD",4712,6841
"ENSG00000134817","APLNR",2,"MDD;OCD",4488,5405
"ENSG00000134871","COL4A2",3,"MDD;OCD;SZ",4809,6802
"ENSG00000134874","DZIP1",2,"BD;MDD",4639,6215
"ENSG00000134900","TPP2",2,"MDD;OCD",4488,5405
"ENSG00000134910","STT3A",2,"BD;MDD",4639,6215
"ENSG00000134917","ADAMTS8",2,"BD;OCD",3117,3452
"ENSG00000134987","WDR36",2,"ADHD;MDD",4310,5200
"ENSG00000135048","CEMIP2",2,"BD;MDD",4639,6215
"ENSG00000135052","GOLM1",2,"ASD;MDD",4478,5520
"ENSG00000135063","ENTREP1",2,"BD;MDD",4639,6215
"ENSG00000135070","ISCA1",2,"ASD;MDD",4478,5520
"ENSG00000135097","MSI1",2,"MDD;SZ",4554,5481
"ENSG00000135111","TBX3",2,"ADHD;SZ",2364,2513
"ENSG00000135185","TMEM243",2,"ADHD;MDD",4310,5200
"ENSG00000135245","HILPDA",2,"BD;SZ",2876,3528
"ENSG00000135269","TES",2,"MDD;OCD",4488,5405
"ENSG00000135299","ANKRD6",2,"ASD;MDD",4478,5520
"ENSG00000135324","MRAP2",2,"MDD;SZ",4554,5481
"ENSG00000135333","EPHA7",2,"MDD;OCD",4488,5405
"ENSG00000135363","LMO2",4,"ADHD;BD;MDD;SZ",4907,8728
"ENSG00000135404","CD63",3,"ASD;MDD;OCD",4712,6841
"ENSG00000135424","ITGA7",2,"MDD;OCD",4488,5405
"ENSG00000135426","TESPA1",2,"ASD;MDD",4478,5520
"ENSG00000135439","AGAP2",2,"MDD;OCD",4488,5405
"ENSG00000135473","PAN2",2,"BD;MDD",4639,6215
"ENSG00000135476","ESPL1",2,"ADHD;BD",3014,3247
"ENSG00000135519","KCNH3",3,"ADHD;MDD;OCD",4654,6521
"ENSG00000135525","MAP7",2,"ADHD;MDD",4310,5200
"ENSG00000135537","AFG1L",2,"BD;MDD",4639,6215
"ENSG00000135540","NHSL1",3,"ASD;BD;MDD",4878,7651
"ENSG00000135547","HEY2",3,"BD;OCD;SZ",3682,4849
"ENSG00000135577","NMBR",2,"ADHD;MDD",4310,5200
"ENSG00000135596","MICAL1",4,"ADHD;BD;MDD;SZ",4907,8728
"ENSG00000135597","REPS1",2,"ADHD;MDD",4310,5200
"ENSG00000135617","PRADC1",2,"BD;MDD",4639,6215
"ENSG00000135622","SEMA4F",2,"ASD;BD",3243,3567
"ENSG00000135625","EGR4",2,"MDD;SZ",4554,5481
"ENSG00000135643","KCNMB4",2,"BD;MDD",4639,6215
"ENSG00000135679","MDM2",2,"ADHD;MDD",4310,5200
"ENSG00000135709","KIAA0513",2,"ASD;MDD",4478,5520
"ENSG00000135723","FHOD1",3,"ADHD;ASD;MDD",4624,6636
"ENSG00000135749","PCNX2",2,"ASD;OCD",2440,2757
"ENSG00000135750","KCNK1",2,"ASD;BD",3243,3567
"ENSG00000135766","EGLN1",2,"ADHD;MDD",4310,5200
"ENSG00000135823","STX6",2,"ADHD;OCD",2281,2437
"ENSG00000135824","RGS8",2,"MDD;OCD",4488,5405
"ENSG00000135829","DHX9",3,"ASD;BD;MDD",4878,7651
"ENSG00000135838","NPL",2,"MDD;OCD",4488,5405
"ENSG00000135842","NIBAN1",2,"ASD;OCD",2440,2757
"ENSG00000135862","LAMC1",2,"BD;MDD",4639,6215
"ENSG00000135899","SP110",2,"ASD;BD",3243,3567
"ENSG00000135900","MRPL44",2,"ADHD;MDD",4310,5200
"ENSG00000135917","SLC19A3",2,"BD;MDD",4639,6215
"ENSG00000135926","TMBIM1",2,"BD;SZ",2876,3528
"ENSG00000135930","EIF4E2",2,"ADHD;MDD",4310,5200
"ENSG00000135931","ARMC9",2,"MDD;OCD",4488,5405
"ENSG00000135940","COX5B",2,"ADHD;MDD",4310,5200
"ENSG00000135953","MFSD9",3,"ADHD;MDD;OCD",4654,6521
"ENSG00000136002","ARHGEF4",2,"ASD;MDD",4478,5520
"ENSG00000136021","SCYL2",2,"ASD;BD",3243,3567
"ENSG00000136099","PCDH8",2,"MDD;OCD",4488,5405
"ENSG00000136100","VPS36",2,"ASD;OCD",2440,2757
"ENSG00000136111","TBC1D4",2,"BD;MDD",4639,6215
"ENSG00000136143","SUCLA2",2,"MDD;SZ",4554,5481
"ENSG00000136147","PHF11",3,"ADHD;ASD;MDD",4624,6636
"ENSG00000136158","SPRY2",2,"BD;MDD",4639,6215
"ENSG00000136160","EDNRB",3,"BD;MDD;SZ",4810,7612
"ENSG00000136161","RCBTB2",2,"BD;SZ",2876,3528
"ENSG00000136167","LCP1",2,"BD;OCD",3117,3452
"ENSG00000136205","TNS3",2,"BD;MDD",4639,6215
"ENSG00000136235","GPNMB",2,"BD;MDD",4639,6215
"ENSG00000136237","RAPGEF5",3,"MDD;OCD;SZ",4809,6802
"ENSG00000136267","DGKB",2,"MDD;OCD",4488,5405
"ENSG00000136274","NACAD",2,"MDD;OCD",4488,5405
"ENSG00000136280","CCM2",2,"MDD;OCD",4488,5405
"ENSG00000136286","MYO1G",2,"BD;SZ",2876,3528
"ENSG00000136295","TTYH3",2,"MDD;OCD",4488,5405
"ENSG00000136297","MMD2",3,"BD;MDD;SZ",4810,7612
"ENSG00000136352","NKX2-1",3,"BD;MDD;SZ",4810,7612
"ENSG00000136383","ALPK3",3,"BD;MDD;SZ",4810,7612
"ENSG00000136444","RSAD1",2,"BD;MDD",4639,6215
"ENSG00000136478","TEX2",2,"ADHD;MDD",4310,5200
"ENSG00000136531","SCN2A",3,"ADHD;ASD;OCD",3257,3873
"ENSG00000136542","GALNT5",2,"ADHD;MDD",4310,5200
"ENSG00000136546","SCN7A",2,"OCD;SZ",2413,2718
"ENSG00000136636","KCTD3",2,"ADHD;MDD",4310,5200
"ENSG00000136682","ZNG1B",2,"MDD;OCD",4488,5405
"ENSG00000136710","VMA22",2,"ADHD;MDD",4310,5200
"ENSG00000136715","SAP130",3,"ADHD;BD;MDD",4766,7331
"ENSG00000136750","GAD2",3,"ASD;MDD;OCD",4712,6841
"ENSG00000136807","CDK9",2,"ADHD;MDD",4310,5200
"ENSG00000136811","ODF2",2,"ADHD;MDD",4310,5200
"ENSG00000136826","KLF4",5,"ADHD;BD;MDD;OCD;SZ",5008,10049
"ENSG00000136828","RALGPS1",2,"ADHD;BD",3014,3247
"ENSG00000136830","NIBAN2",3,"MDD;OCD;SZ",4809,6802
"ENSG00000136842","TMOD1",2,"MDD;SZ",4554,5481
"ENSG00000136870","ZNF189",2,"BD;MDD",4639,6215
"ENSG00000136888","ATP6V1G1",2,"MDD;OCD",4488,5405
"ENSG00000136895","GARNL3",2,"ASD;MDD",4478,5520
"ENSG00000136935","GOLGA1",2,"BD;MDD",4639,6215
"ENSG00000136937","NCBP1",2,"BD;MDD",4639,6215
"ENSG00000136938","ANP32B",2,"MDD;SZ",4554,5481
"ENSG00000136942","RPL35",3,"MDD;OCD;SZ",4809,6802
"ENSG00000136950","ARPC5L",2,"ADHD;MDD",4310,5200
"ENSG00000136960","ENPP2",2,"ASD;MDD",4478,5520
"ENSG00000136997","MYC",3,"ADHD;BD;MDD",4766,7331
"ENSG00000137040","RANBP6",2,"ASD;MDD",4478,5520
"ENSG00000137094","DNAJB5",2,"BD;MDD",4639,6215
"ENSG00000137124","ALDH1B1",2,"BD;MDD",4639,6215
"ENSG00000137142","IGFBPL1",2,"MDD;OCD",4488,5405
"ENSG00000137168","PPIL1",3,"BD;MDD;OCD",4878,7536
"ENSG00000137171","KLC4",2,"BD;MDD",4639,6215
"ENSG00000137193","PIM1",3,"BD;OCD;SZ",3682,4849
"ENSG00000137259",NA,2,"ASD;MDD",4478,5520
"ENSG00000137267","TUBB2A",3,"ADHD;ASD;MDD",4624,6636
"ENSG00000137285","TUBB2B",4,"ADHD;ASD;BD;OCD",4611,6004
"ENSG00000137288","UQCC2",2,"ADHD;BD",3014,3247
"ENSG00000137309","HMGA1",3,"MDD;OCD;SZ",4809,6802
"ENSG00000137331","IER3",3,"BD;MDD;SZ",4810,7612
